customer_id,gender,senior_citizen,partner,dependents,tenure,age,contract,payment_method,internet_service,paperless_billing,online_security,tech_support,num_products,support_calls,monthly_charges,total_charges,churn
CUST-1699,Male,0,1,1,38,30,Month-to-Month,Bank Transfer,Fiber Optic,1,0,1,4,1,62.14,2382.33,0
CUST-1700,Male,0,0,1,15,42,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0,3,5,22.72,349.96,0
CUST-1701,Female,0,0,0,64,62,Month-to-Month,Electronic Check,Fiber Optic,1,1,0,1,7,116.62,6858.8,1
CUST-1702,Female,0,1,1,28,68,Month-to-Month,Electronic Check,DSL,1,1,0,3,6,32.75,864.15,0
CUST-1703,Male,1,0,0,39,36,Month-to-Month,Mailed Check,DSL,1,0,0,3,6,90.77,3302.51,1
CUST-1704,Male,0,0,1,57,63,Month-to-Month,Bank Transfer,DSL,1,1,0,4,7,117.28,5699.93,0
CUST-1705,Male,0,0,0,17,53,Month-to-Month,Bank Transfer,DSL,0,1,1,4,6,102.6,1585.81,0
CUST-1706,Male,0,0,1,44,62,Two Year,Bank Transfer,No,0,1,0,3,4,89.93,3726.78,0
CUST-1707,Male,0,1,0,25,25,Two Year,Credit Card,DSL,0,0,1,4,6,103.95,2422.6,0
CUST-1708,Male,0,0,1,17,46,One Year,Mailed Check,DSL,0,1,0,2,9,118.18,1997.78,0
CUST-1709,Female,0,1,1,13,49,Month-to-Month,Electronic Check,Fiber Optic,0,1,1,4,2,82.13,989.71,1
CUST-1710,Male,0,0,0,25,68,One Year,Credit Card,No,1,1,1,4,4,75.92,1799.07,0
CUST-1711,Male,1,1,0,68,61,Two Year,Credit Card,DSL,0,1,0,4,6,82.82,5270.89,1
CUST-1712,Female,1,1,1,10,35,One Year,Credit Card,DSL,0,1,0,4,8,73.27,731.33,0
CUST-1713,Male,0,1,1,67,23,Month-to-Month,Credit Card,Fiber Optic,1,0,1,1,1,83.51,5721.59,1
CUST-1714,Male,1,0,0,18,35,One Year,Mailed Check,Fiber Optic,1,0,1,1,3,64.98,1118.62,1
CUST-1715,Male,0,1,0,34,36,Two Year,Bank Transfer,Fiber Optic,0,1,0,1,6,41.84,1433.78,0
CUST-1716,Male,0,1,0,8,39,One Year,Electronic Check,No,1,1,1,3,0,32.02,232.94,0
CUST-1717,Female,0,0,1,40,54,One Year,Electronic Check,No,1,1,1,3,1,26.83,1028.42,0
CUST-1718,Male,0,1,1,42,49,Month-to-Month,Credit Card,Fiber Optic,0,0,1,2,8,46.33,1788.33,0
CUST-1719,Female,0,0,0,41,58,Month-to-Month,Credit Card,Fiber Optic,1,0,1,1,9,24.61,941.25,1
CUST-1720,Male,0,0,1,6,20,Month-to-Month,Mailed Check,Fiber Optic,0,0,1,3,6,76.72,458.7,1
CUST-1721,Male,0,1,1,52,45,One Year,Credit Card,DSL,0,0,1,4,9,48.38,2582.01,0
CUST-1722,Female,0,0,0,26,27,Month-to-Month,Electronic Check,No,1,1,0,4,6,102.45,2328.87,1
CUST-1723,Male,0,0,1,64,68,Month-to-Month,Electronic Check,Fiber Optic,0,1,0,1,5,27.42,1714.39,1
CUST-1724,Female,0,0,0,59,52,Month-to-Month,Bank Transfer,DSL,0,1,0,2,2,42.64,2431.3,0
CUST-1725,Female,1,1,0,56,46,Month-to-Month,Bank Transfer,Fiber Optic,1,1,0,2,9,93.02,4551.12,1
CUST-1726,Female,0,0,1,59,32,Month-to-Month,Electronic Check,DSL,1,0,1,4,2,79.88,4205.71,0
CUST-1727,Male,0,0,1,70,50,One Year,Electronic Check,Fiber Optic,1,1,0,2,1,26.45,1688.94,0
CUST-1728,Male,0,0,0,33,24,One Year,Mailed Check,Fiber Optic,1,0,1,1,5,107.72,3140.23,0
CUST-1729,Male,0,1,0,53,29,Month-to-Month,Mailed Check,Fiber Optic,0,0,1,4,3,107.73,5131.56,0
CUST-1730,Male,0,0,0,22,66,Month-to-Month,Electronic Check,No,1,1,0,3,4,53.04,1054.3,0
CUST-1731,Female,0,1,1,21,47,Month-to-Month,Credit Card,DSL,1,0,0,3,2,54.04,1040.8,1
CUST-1732,Male,1,0,0,70,38,Two Year,Bank Transfer,Fiber Optic,0,0,1,2,5,118.9,8321.99,0
CUST-1733,Male,0,1,0,70,48,Month-to-Month,Electronic Check,Fiber Optic,0,1,0,4,2,82.62,5577.41,0
CUST-1734,Female,1,1,0,4,41,Month-to-Month,Credit Card,Fiber Optic,0,0,0,4,7,73.13,306.34,1
CUST-1735,Female,0,1,0,62,37,Month-to-Month,Electronic Check,Fiber Optic,0,0,1,3,8,103.82,6005.23,0
CUST-1736,Male,0,0,1,62,54,One Year,Bank Transfer,Fiber Optic,1,1,1,4,3,48.53,3011.19,0
CUST-1737,Female,0,0,1,24,21,Two Year,Bank Transfer,Fiber Optic,1,0,1,4,8,62.92,1546.77,0
CUST-1738,Female,0,0,0,55,45,Two Year,Mailed Check,DSL,0,0,1,4,6,46.78,2536.35,0
CUST-1739,Female,0,1,1,9,61,One Year,Mailed Check,No,0,1,1,2,2,98.92,830.07,0
CUST-1740,Female,0,0,1,3,37,Month-to-Month,Mailed Check,Fiber Optic,0,0,1,4,6,77.33,232.16,1
CUST-1741,Female,0,0,1,31,41,Month-to-Month,Mailed Check,Fiber Optic,0,1,0,1,0,85.88,2371.38,1
CUST-1742,Male,0,1,0,40,67,Month-to-Month,Bank Transfer,DSL,1,0,0,2,2,45.23,1656.34,0
CUST-1743,Male,0,0,1,36,66,Month-to-Month,Credit Card,DSL,0,0,0,4,5,42.02,1451.21,0
CUST-1744,Male,0,0,1,24,68,Month-to-Month,Credit Card,Fiber Optic,1,1,1,4,3,68.84,1594.47,1
CUST-1745,Male,1,1,0,6,49,Month-to-Month,Credit Card,No,0,1,1,1,6,93.76,480.67,1
CUST-1746,Male,0,1,0,66,58,Month-to-Month,Electronic Check,Fiber Optic,1,0,0,2,2,72.52,4973.1,1
CUST-1747,Male,0,0,1,4,53,Two Year,Mailed Check,No,1,1,0,3,0,23.26,92.05,0
CUST-1748,Male,0,1,1,6,51,One Year,Mailed Check,Fiber Optic,1,0,0,3,8,106.86,608.55,0
CUST-1749,Female,0,0,0,51,53,Two Year,Bank Transfer,Fiber Optic,1,1,1,2,5,26.47,1399.41,0
CUST-1750,Male,0,0,0,62,19,One Year,Bank Transfer,DSL,0,0,0,4,7,115.58,6720.37,0
CUST-1751,Male,0,0,0,57,32,Month-to-Month,Electronic Check,No,1,0,0,4,2,22.51,1342.2,0
CUST-1752,Male,0,0,0,66,51,One Year,Electronic Check,DSL,0,0,0,3,7,89.45,5623.02,0
CUST-1753,Female,0,0,1,8,53,Month-to-Month,Credit Card,No,1,0,1,3,1,28.22,197.06,1
CUST-1754,Male,0,1,0,26,23,One Year,Bank Transfer,No,1,0,0,3,3,111.07,2896.37,0
CUST-1755,Male,0,1,1,51,56,Month-to-Month,Mailed Check,No,0,1,0,1,2,66.44,3340.25,0
CUST-1756,Female,1,0,1,45,59,Two Year,Credit Card,Fiber Optic,0,1,1,3,9,33.75,1525.73,0
CUST-1757,Male,0,1,1,44,68,Month-to-Month,Mailed Check,Fiber Optic,1,0,1,1,0,54.08,2475.39,0
CUST-1758,Male,1,1,0,5,68,Month-to-Month,Credit Card,Fiber Optic,1,0,1,2,6,36.48,183.37,1
CUST-1759,Female,0,0,0,70,29,Two Year,Mailed Check,DSL,0,1,1,4,9,37.06,2522.26,0
CUST-1760,Male,0,1,1,26,20,Month-to-Month,Electronic Check,Fiber Optic,1,1,1,3,1,114.81,3049.12,0
CUST-1761,Female,1,1,1,68,62,One Year,Credit Card,DSL,0,1,0,4,3,64.52,4320.01,0
CUST-1762,Male,1,0,1,19,35,One Year,Mailed Check,Fiber Optic,0,1,0,4,8,98.88,1750.26,0
CUST-1763,Male,0,0,1,20,57,Two Year,Mailed Check,DSL,0,1,1,3,5,83.96,1724.75,0
CUST-1764,Male,0,0,1,12,38,Two Year,Bank Transfer,DSL,1,0,1,3,7,87.64,940.6,0
CUST-1765,Female,0,0,0,47,32,Two Year,Credit Card,Fiber Optic,1,0,1,2,1,33.17,1547.97,0
CUST-1766,Female,0,0,0,1,50,Month-to-Month,Mailed Check,Fiber Optic,0,1,1,1,6,43.42,44.56,1
CUST-1767,Female,0,0,0,14,52,Two Year,Bank Transfer,Fiber Optic,0,1,0,1,5,98.68,1376.36,1
CUST-1768,Male,0,0,1,64,43,One Year,Mailed Check,DSL,0,1,0,4,8,117.08,7414.11,0
CUST-1769,Male,1,1,1,38,25,One Year,Credit Card,Fiber Optic,0,1,1,3,6,46.27,1759.19,0
CUST-1770,Female,0,0,0,37,53,Month-to-Month,Electronic Check,DSL,1,1,1,2,0,47.16,1645.48,0
CUST-1771,Female,0,1,0,11,65,One Year,Credit Card,Fiber Optic,0,1,1,2,7,67.29,758.57,1
CUST-1772,Male,0,1,1,3,47,Two Year,Credit Card,Fiber Optic,1,1,1,2,9,118.38,316.32,0
CUST-1773,Male,0,0,0,33,40,Two Year,Mailed Check,Fiber Optic,0,1,0,2,2,46.9,1354.98,1
CUST-1774,Male,0,1,0,6,59,Month-to-Month,Mailed Check,Fiber Optic,1,1,1,2,1,60.7,330.37,0
CUST-1775,Male,0,1,0,50,61,Month-to-Month,Credit Card,DSL,1,0,1,1,2,109.15,5219.09,0
CUST-1776,Female,0,1,1,10,31,Month-to-Month,Bank Transfer,Fiber Optic,1,1,0,1,5,20.29,193.18,1
CUST-1777,Male,1,0,1,5,31,Two Year,Bank Transfer,Fiber Optic,1,1,1,1,2,23.98,121.59,1
CUST-1778,Male,0,1,0,23,19,One Year,Bank Transfer,Fiber Optic,1,0,0,3,9,80.41,1721.66,1
CUST-1779,Male,0,1,1,10,54,Month-to-Month,Mailed Check,Fiber Optic,0,0,1,4,4,110.74,1048.56,1
CUST-1780,Male,0,0,0,44,22,Month-to-Month,Mailed Check,DSL,0,0,1,2,5,43.89,1646.65,1
CUST-1781,Male,1,1,0,2,55,Month-to-Month,Credit Card,Fiber Optic,1,1,0,3,7,66.96,124.81,1
CUST-1782,Male,0,1,1,13,62,Month-to-Month,Electronic Check,Fiber Optic,0,1,1,2,6,65.05,828.36,0
CUST-1783,Male,0,1,1,40,58,Two Year,Mailed Check,DSL,0,1,0,1,7,67.3,2296.55,0
CUST-1784,Female,0,1,1,2,64,One Year,Credit Card,DSL,0,1,0,3,2,82.25,149.07,0
CUST-1785,Female,1,1,0,65,31,Month-to-Month,Credit Card,DSL,0,0,0,1,3,66.97,3881.14,0
CUST-1786,Female,0,0,0,63,56,Month-to-Month,Electronic Check,No,0,1,1,2,5,64.75,3501.62,1
CUST-1787,Male,0,1,0,17,42,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1,2,6,67.43,1084.24,1
CUST-1788,Female,1,0,1,9,37,Two Year,Credit Card,DSL,0,0,0,4,8,79.09,630.91,0
CUST-1789,Male,0,1,0,15,19,Month-to-Month,Credit Card,Fiber Optic,1,1,1,2,0,73.7,1103.97,0
CUST-1790,Male,0,0,0,24,56,Month-to-Month,Credit Card,Fiber Optic,0,1,1,1,7,105.41,2579.39,1
CUST-1791,Male,0,0,0,38,23,Month-to-Month,Bank Transfer,No,0,1,1,2,7,24.95,909.34,1
CUST-1792,Male,0,0,0,35,34,One Year,Bank Transfer,DSL,0,1,0,4,5,103.33,3784.15,0
CUST-1793,Female,0,1,1,49,42,One Year,Electronic Check,DSL,1,0,0,4,3,104.39,4808.69,0
CUST-1794,Male,0,1,1,69,45,One Year,Mailed Check,No,1,0,1,1,2,48.49,3187.46,0
CUST-1795,Male,0,1,1,62,19,Month-to-Month,Bank Transfer,DSL,0,0,0,3,2,66.29,4306.62,0
CUST-1796,Female,0,1,0,60,52,Month-to-Month,Mailed Check,DSL,1,0,1,2,5,63.85,3433.76,1
CUST-1797,Female,1,1,0,50,54,Month-to-Month,Mailed Check,No,1,1,1,4,7,41.85,2173.08,0
CUST-1798,Female,0,0,0,9,22,One Year,Bank Transfer,Fiber Optic,0,1,1,2,6,59.68,461.15,0
CUST-1799,Male,0,0,1,34,18,Month-to-Month,Credit Card,DSL,1,1,0,2,0,24.44,780.5,1
CUST-1800,Female,0,0,1,35,57,One Year,Electronic Check,DSL,0,0,0,3,5,47.78,1444.87,0
CUST-1801,Male,0,1,1,1,29,Two Year,Mailed Check,DSL,1,0,1,4,6,101.67,101.25,0
CUST-1802,Male,0,1,1,40,53,Two Year,Credit Card,DSL,0,0,0,2,6,48.46,1883.51,0
CUST-1803,Female,0,0,1,64,62,Month-to-Month,Bank Transfer,No,1,1,1,4,8,101.82,6459.96,0
CUST-1804,Female,1,1,0,22,40,Month-to-Month,Mailed Check,Fiber Optic,0,1,0,1,9,73.16,1488.64,1
CUST-1805,Female,0,1,1,60,64,Month-to-Month,Mailed Check,Fiber Optic,0,0,0,1,4,107.99,5986.29,1
CUST-1806,Male,1,0,1,64,48,One Year,Mailed Check,No,1,0,0,2,0,77.48,4259.86,0
CUST-1807,Male,1,0,1,11,28,Two Year,Credit Card,Fiber Optic,0,1,1,4,1,22.97,232.45,0
CUST-1808,Male,0,1,0,14,27,Month-to-Month,Credit Card,DSL,0,1,1,2,3,87.54,1269.51,0
CUST-1809,Male,0,1,1,60,20,Month-to-Month,Credit Card,Fiber Optic,1,1,1,4,4,24.49,1360.44,0
CUST-1810,Male,1,0,1,30,31,Two Year,Mailed Check,No,0,0,0,4,8,65.06,1983.56,1
CUST-1811,Male,1,1,1,35,33,Two Year,Mailed Check,No,0,0,1,3,0,112.94,4025.89,0
CUST-1812,Female,0,0,0,37,27,Month-to-Month,Electronic Check,DSL,1,0,1,3,2,36.52,1249.42,0
CUST-1813,Male,0,0,0,5,46,One Year,Electronic Check,Fiber Optic,0,0,1,3,4,58.99,287.99,0
CUST-1814,Female,0,0,1,26,27,Month-to-Month,Credit Card,Fiber Optic,1,1,1,2,2,92.99,2101.2,0
CUST-1815,Female,1,1,1,62,29,Month-to-Month,Credit Card,No,0,1,0,3,3,108.23,5842.86,0
CUST-1816,Female,0,0,1,4,47,Two Year,Bank Transfer,DSL,1,1,0,3,2,87.09,299.5,0
CUST-1817,Female,0,0,1,42,58,Two Year,Credit Card,Fiber Optic,1,0,1,1,3,45.82,1859.4,0
CUST-1818,Female,1,1,0,18,18,One Year,Electronic Check,No,0,1,0,4,0,87.46,1472.29,0
CUST-1819,Male,0,0,1,40,22,Month-to-Month,Electronic Check,Fiber Optic,1,1,0,4,7,49.67,1906.55,1
CUST-1820,Male,0,1,0,39,37,Two Year,Electronic Check,Fiber Optic,0,1,0,3,3,91.84,3417.77,0
CUST-1821,Male,0,1,1,14,25,Month-to-Month,Mailed Check,DSL,0,1,0,4,6,115.4,1486.42,1
CUST-1822,Male,1,1,0,32,60,Month-to-Month,Mailed Check,DSL,1,1,0,1,1,92.14,2905.71,0
CUST-1823,Female,0,0,0,51,29,Month-to-Month,Credit Card,DSL,0,0,1,1,1,106.29,5430.01,0
CUST-1824,Female,0,0,1,38,18,Month-to-Month,Bank Transfer,No,0,1,0,3,5,20.21,655.03,0
CUST-1825,Female,0,1,0,23,37,One Year,Bank Transfer,DSL,1,1,1,1,1,91.76,1881.38,0
CUST-1826,Male,0,1,1,63,45,One Year,Bank Transfer,Fiber Optic,0,0,1,4,5,102.96,6438.79,0
CUST-1827,Male,0,1,0,15,60,Month-to-Month,Mailed Check,Fiber Optic,0,0,1,2,1,24.06,334.67,1
CUST-1828,Male,0,0,0,25,54,Month-to-Month,Electronic Check,DSL,1,1,0,4,3,107.16,2632.11,1
CUST-1829,Male,0,1,1,17,64,Month-to-Month,Electronic Check,Fiber Optic,0,1,0,2,6,45.67,713.81,1
CUST-1830,Female,0,1,1,66,54,Month-to-Month,Mailed Check,Fiber Optic,0,1,0,3,7,86.53,5300.65,1
CUST-1831,Female,0,1,0,53,29,One Year,Bank Transfer,No,1,1,0,2,2,100.04,4675.07,0
CUST-1832,Male,0,0,0,51,54,Two Year,Bank Transfer,Fiber Optic,0,0,1,1,8,86.27,3967.04,0
CUST-1833,Male,0,1,1,39,66,Month-to-Month,Credit Card,Fiber Optic,0,1,1,4,1,29.23,1107.0,1
CUST-1834,Female,0,0,1,51,66,Month-to-Month,Credit Card,DSL,1,0,1,2,7,79.63,3803.79,0
CUST-1835,Female,0,0,1,70,61,One Year,Bank Transfer,No,0,1,0,4,7,74.96,5272.7,0
CUST-1836,Female,0,1,0,6,45,Two Year,Mailed Check,DSL,0,1,1,3,3,110.03,673.72,0
CUST-1837,Female,0,1,1,67,64,Month-to-Month,Bank Transfer,Fiber Optic,1,1,1,3,0,60.42,3879.45,0
CUST-1838,Male,0,1,1,7,32,Month-to-Month,Credit Card,DSL,1,0,1,1,0,52.11,365.37,1
CUST-1839,Female,0,0,0,51,23,One Year,Bank Transfer,No,0,1,0,3,1,94.99,4415.18,0
CUST-1840,Female,0,0,1,42,61,Month-to-Month,Mailed Check,Fiber Optic,0,1,1,2,8,61.27,2400.91,0
CUST-1841,Female,0,0,1,64,37,Month-to-Month,Electronic Check,Fiber Optic,1,0,1,3,1,84.61,5374.73,1
CUST-1842,Female,0,1,1,15,67,One Year,Mailed Check,DSL,0,1,0,1,1,84.65,1177.37,1
CUST-1843,Male,0,0,1,29,31,One Year,Mailed Check,Fiber Optic,0,0,1,4,5,108.8,3053.29,1
CUST-1844,Male,0,1,0,33,19,One Year,Credit Card,Fiber Optic,0,1,0,4,6,79.87,2338.07,0
CUST-1845,Male,0,1,1,27,26,One Year,Mailed Check,Fiber Optic,1,0,1,3,6,70.22,1838.98,0
CUST-1846,Male,0,1,1,36,54,One Year,Mailed Check,DSL,0,0,0,2,8,33.89,1247.25,0
CUST-1847,Male,0,0,1,29,37,Month-to-Month,Credit Card,No,0,0,0,1,5,31.57,937.25,1
CUST-1848,Male,0,0,1,38,43,Month-to-Month,Credit Card,No,1,1,0,2,7,35.43,1339.43,0
CUST-1849,Female,0,0,1,57,46,Month-to-Month,Electronic Check,DSL,1,0,1,1,5,37.18,2117.46,0
CUST-1850,Female,0,1,1,27,18,Month-to-Month,Bank Transfer,No,1,0,1,3,1,83.79,2175.42,1
CUST-1851,Female,0,0,0,55,52,One Year,Mailed Check,Fiber Optic,0,1,0,1,0,94.1,5004.36,1
CUST-1852,Female,0,0,0,33,23,Two Year,Credit Card,Fiber Optic,0,0,0,1,4,73.0,2112.04,1
CUST-1853,Male,0,1,0,68,54,Two Year,Electronic Check,DSL,1,1,0,3,8,102.9,6568.77,0
CUST-1854,Female,1,1,1,66,22,One Year,Bank Transfer,Fiber Optic,0,1,0,2,7,119.13,7392.05,1
CUST-1855,Male,0,0,1,10,50,Month-to-Month,Credit Card,Fiber Optic,0,0,0,3,3,102.0,1062.53,1
CUST-1856,Female,0,1,1,5,66,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0,1,4,89.49,418.91,1
CUST-1857,Female,0,0,0,38,68,Two Year,Bank Transfer,Fiber Optic,0,1,0,3,4,73.25,2671.79,0
CUST-1858,Female,0,1,1,13,31,One Year,Mailed Check,Fiber Optic,1,0,0,1,5,64.89,807.0,1
CUST-1859,Male,0,1,0,31,29,One Year,Mailed Check,Fiber Optic,1,0,0,3,2,28.44,861.67,0
CUST-1860,Female,0,0,1,47,59,One Year,Credit Card,DSL,0,0,0,4,4,59.94,2816.18,0
CUST-1861,Male,0,1,1,52,37,One Year,Bank Transfer,No,1,0,0,4,1,111.01,5166.45,0
CUST-1862,Male,0,1,0,56,67,Two Year,Credit Card,Fiber Optic,0,1,0,3,9,100.8,5394.99,0
CUST-1863,Female,0,1,0,15,41,Month-to-Month,Credit Card,DSL,0,1,1,2,0,41.61,633.63,0
CUST-1864,Male,0,0,0,29,60,One Year,Bank Transfer,DSL,1,0,0,1,0,66.66,1822.22,0
CUST-1865,Male,1,1,0,8,51,Two Year,Credit Card,Fiber Optic,1,1,1,4,9,101.67,736.65,1
CUST-1866,Female,0,1,0,5,42,Month-to-Month,Bank Transfer,No,0,0,1,2,6,26.74,131.15,0
CUST-1867,Female,0,0,0,29,67,One Year,Bank Transfer,Fiber Optic,0,0,1,1,1,58.74,1728.59,1
CUST-1868,Female,0,0,1,47,46,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0,4,3,105.18,4264.37,0
CUST-1869,Female,0,1,0,68,56,Two Year,Bank Transfer,DSL,0,0,1,4,4,60.39,4128.52,0
CUST-1870,Female,0,1,1,45,48,Month-to-Month,Electronic Check,Fiber Optic,1,1,0,3,6,27.76,1267.1,0
CUST-1871,Female,0,1,1,2,64,One Year,Bank Transfer,No,1,0,1,1,1,74.25,139.93,1
CUST-1872,Male,0,0,1,27,60,Month-to-Month,Mailed Check,Fiber Optic,0,1,0,2,5,106.17,3000.35,1
CUST-1873,Female,0,1,1,36,67,One Year,Mailed Check,DSL,0,0,0,2,0,79.03,2865.97,0
CUST-1874,Female,0,0,1,36,40,Month-to-Month,Mailed Check,Fiber Optic,1,1,1,2,6,42.63,1541.94,1
CUST-1875,Male,0,0,0,26,61,Month-to-Month,Bank Transfer,DSL,0,1,1,1,8,58.42,1518.26,1
CUST-1876,Female,0,1,0,43,55,Month-to-Month,Mailed Check,Fiber Optic,1,1,0,2,4,65.01,2460.32,0
CUST-1877,Male,0,1,0,27,37,Two Year,Electronic Check,Fiber Optic,0,1,1,2,4,77.93,1879.91,0
CUST-1878,Female,0,0,1,69,40,Month-to-Month,Credit Card,Fiber Optic,1,0,0,2,3,95.94,6241.19,1
CUST-1879,Female,0,1,0,20,62,Month-to-Month,Bank Transfer,DSL,0,1,0,3,2,29.89,539.69,1
CUST-1880,Male,0,1,1,11,69,One Year,Mailed Check,No,0,0,0,3,8,108.97,1118.42,0
CUST-1881,Female,0,0,1,38,33,Month-to-Month,Electronic Check,Fiber Optic,0,1,1,1,4,21.23,829.08,0
CUST-1882,Male,0,1,1,6,67,Two Year,Credit Card,Fiber Optic,1,1,0,1,7,57.01,347.14,0
CUST-1883,Female,0,0,1,23,59,Month-to-Month,Electronic Check,Fiber Optic,1,1,0,2,8,22.74,510.47,1
CUST-1884,Female,0,1,0,47,25,One Year,Mailed Check,Fiber Optic,0,0,0,3,4,59.3,2847.37,0
CUST-1885,Male,0,0,0,46,67,Month-to-Month,Electronic Check,Fiber Optic,0,1,0,4,9,72.58,3361.23,0
CUST-1886,Female,0,0,0,12,38,Month-to-Month,Credit Card,Fiber Optic,0,0,1,4,8,71.17,799.21,1
CUST-1887,Female,0,1,0,13,18,One Year,Mailed Check,Fiber Optic,0,0,1,2,1,36.56,423.1,0
CUST-1888,Male,0,0,0,62,25,One Year,Credit Card,DSL,1,0,1,2,8,84.57,4996.07,0
CUST-1889,Female,0,0,1,60,46,One Year,Electronic Check,No,1,1,1,3,3,24.48,1464.75,0
CUST-1890,Male,0,1,0,43,49,Month-to-Month,Bank Transfer,Fiber Optic,1,1,0,3,5,96.19,3876.77,1
CUST-1891,Female,1,1,1,68,55,Month-to-Month,Bank Transfer,DSL,0,1,0,3,5,114.66,7667.1,0
CUST-1892,Male,0,1,1,5,22,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0,1,5,53.98,234.51,1
CUST-1893,Female,0,0,1,37,64,Two Year,Bank Transfer,No,1,1,0,1,1,71.72,2652.58,0
CUST-1894,Male,0,0,0,31,39,Month-to-Month,Credit Card,No,0,1,0,2,6,57.89,1817.1,0
CUST-1895,Male,1,0,1,9,64,Month-to-Month,Bank Transfer,Fiber Optic,1,1,0,1,5,20.67,184.42,1
CUST-1896,Female,0,1,1,51,51,Month-to-Month,Credit Card,DSL,1,0,1,3,0,58.59,3117.93,0
CUST-1897,Female,0,0,0,29,18,One Year,Mailed Check,Fiber Optic,1,1,0,3,1,99.17,2920.02,1
CUST-1898,Male,0,0,1,40,43,Month-to-Month,Bank Transfer,DSL,1,0,0,1,6,79.6,3281.49,0
CUST-1899,Female,0,1,1,41,60,Two Year,Credit Card,No,0,0,0,4,0,30.13,1280.68,0
CUST-1900,Male,0,0,1,11,27,Month-to-Month,Bank Transfer,DSL,1,1,1,2,0,104.71,1163.64,1
CUST-1901,Female,0,1,0,23,47,Two Year,Bank Transfer,DSL,0,1,0,4,0,73.11,1656.06,0
CUST-1902,Female,0,1,1,1,67,Month-to-Month,Bank Transfer,Fiber Optic,1,0,0,2,7,104.17,88.66,1
CUST-1903,Male,0,1,1,46,35,One Year,Credit Card,Fiber Optic,1,0,0,4,3,78.02,3384.94,0
CUST-1904,Male,0,0,0,21,34,Two Year,Electronic Check,Fiber Optic,1,1,1,1,3,75.97,1538.31,0
CUST-1905,Female,0,0,0,36,43,Month-to-Month,Bank Transfer,Fiber Optic,1,0,0,2,1,30.53,1001.05,0
CUST-1906,Female,0,0,1,54,25,Two Year,Bank Transfer,DSL,0,0,0,2,0,36.74,1812.59,0
CUST-1907,Female,0,1,0,57,64,Month-to-Month,Mailed Check,DSL,0,0,1,2,9,117.2,6962.53,0
CUST-1908,Female,0,1,0,1,57,Two Year,Electronic Check,Fiber Optic,0,0,0,3,8,42.85,44.06,0
CUST-1909,Female,1,1,0,63,66,One Year,Credit Card,DSL,0,1,1,3,6,117.75,7565.4,0
CUST-1910,Male,1,0,0,54,29,Month-to-Month,Mailed Check,Fiber Optic,1,1,0,4,3,73.19,3680.35,0
CUST-1911,Female,0,0,0,55,44,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1,1,5,33.58,1574.92,1
CUST-1912,Female,0,0,0,40,25,Month-to-Month,Mailed Check,Fiber Optic,0,0,0,3,1,29.93,1036.83,0
CUST-1913,Male,1,0,0,15,42,Month-to-Month,Mailed Check,No,1,0,0,2,6,40.89,559.64,1
CUST-1914,Male,0,0,1,21,63,Month-to-Month,Bank Transfer,No,0,1,1,3,1,112.56,2016.64,0
CUST-1915,Male,0,1,0,47,21,Month-to-Month,Electronic Check,No,0,1,0,1,9,61.42,2463.63,1
CUST-1916,Female,0,0,0,53,50,Month-to-Month,Electronic Check,DSL,0,0,0,3,7,59.54,3260.77,1
CUST-1917,Male,0,1,0,9,18,One Year,Mailed Check,DSL,0,0,1,2,7,51.32,457.83,1
CUST-1918,Male,0,1,1,52,36,Month-to-Month,Bank Transfer,DSL,1,0,0,4,0,34.71,1645.71,0
CUST-1919,Male,1,0,0,57,48,Month-to-Month,Credit Card,No,1,1,1,2,7,68.79,3436.9,0
CUST-1920,Male,0,1,0,26,33,One Year,Mailed Check,No,0,0,0,1,1,33.0,817.1,0
CUST-1921,Female,0,0,1,41,31,Month-to-Month,Credit Card,No,1,0,1,4,5,103.55,3613.26,1
CUST-1922,Female,0,0,0,35,65,Month-to-Month,Mailed Check,DSL,0,0,0,3,0,57.04,2071.63,1
CUST-1923,Female,0,1,1,63,22,Month-to-Month,Mailed Check,No,0,0,0,3,4,57.48,3378.48,0
CUST-1924,Male,0,0,1,25,58,Two Year,Bank Transfer,Fiber Optic,0,0,1,3,6,67.4,1567.84,1
CUST-1925,Male,0,0,0,38,43,Two Year,Bank Transfer,DSL,1,1,0,4,9,64.41,2271.64,0
CUST-1926,Male,0,1,1,2,45,Month-to-Month,Credit Card,Fiber Optic,1,1,1,2,0,119.49,206.45,0
CUST-1927,Male,0,1,0,7,19,One Year,Credit Card,DSL,1,1,1,4,1,74.54,510.13,0
CUST-1928,Male,0,1,0,34,67,Month-to-Month,Electronic Check,Fiber Optic,1,0,1,4,6,28.82,976.55,1
CUST-1929,Male,0,1,1,17,23,One Year,Bank Transfer,DSL,1,1,0,1,5,80.69,1351.46,0
CUST-1930,Female,1,1,1,43,26,One Year,Mailed Check,Fiber Optic,1,0,0,4,2,35.16,1326.96,0
CUST-1931,Female,0,1,0,59,50,One Year,Mailed Check,Fiber Optic,0,1,0,3,9,23.09,1315.68,0
